,Date,WindSpeed9am,Humidity9am,Pressure9am
905,2010-04-24,15.511627906976743,75.61363636363636,1014.509523809524
906,2010-04-25,14.13953488372093,73.48837209302326,1016.7690476190479
907,2010-04-26,14.066666666666666,68.35555555555555,1023.7780487804882
908,2010-04-27,10.955555555555556,71.13333333333334,1020.8714285714285
909,2010-04-28,14.347826086956522,69.54347826086956,1020.3714285714285
910,2010-04-29,14.044444444444444,67.56521739130434,1020.3658536585366
911,2010-04-30,10.727272727272727,74.9090909090909,1024.6785714285713
912,2010-05-01,13.386363636363637,77.13636363636364,1024.94
913,2010-05-02,12.227272727272727,70.44186046511628,1024.105
914,2010-05-03,11.333333333333334,72.31111111111112,1024.339024390244
915,2010-05-04,15.565217391304348,72.76086956521739,1018.569047619048
916,2010-05-05,13.11111111111111,74.08888888888889,1017.5999999999999
917,2010-05-06,13.255813953488373,70.02325581395348,1020.9999999999998
918,2010-05-07,13.863636363636363,69.93023255813954,1020.9439024390244
919,2010-05-08,9.155555555555555,71.26666666666667,1020.8357142857143
920,2010-05-09,12.023255813953488,75.44186046511628,1019.470731707317
921,2010-05-10,13.577777777777778,70.95555555555555,1018.2071428571429
922,2010-05-11,13.755555555555556,69.69565217391305,1015.3642857142856
923,2010-05-12,14.58695652173913,62.630434782608695,1019.3333333333335
924,2010-05-13,11.521739130434783,69.67391304347827,1020.4833333333332
925,2010-05-14,10.73913043478261,70.4888888888889,1019.7285714285714
926,2010-05-15,9.543478260869565,69.30434782608695,1018.4690476190477
927,2010-05-16,9.377777777777778,74.84444444444445,1019.2475000000002
928,2010-05-17,8.0,81.34782608695652,1019.5380952380953
929,2010-05-18,9.08695652173913,78.93333333333334,1018.2500000000002
930,2010-05-19,9.155555555555555,77.5111111111111,1020.5219512195124
931,2010-05-20,7.869565217391305,78.04347826086956,1021.1499999999999
932,2010-05-21,8.978260869565217,76.3913043478261,1020.0428571428571
933,2010-05-22,9.71111111111111,78.93333333333334,1018.3190476190479
934,2010-05-23,15.434782608695652,73.45652173913044,1018.7738095238094
935,2010-05-24,11.133333333333333,78.33333333333333,1016.1804878048781
936,2010-05-25,9.11111111111111,87.95555555555555,1012.0121951219515
937,2010-05-26,11.69767441860465,84.51162790697674,1010.831707317073
938,2010-05-27,12.044444444444444,82.08888888888889,1015.7166666666666
939,2010-05-28,10.386363636363637,84.8409090909091,1017.7666666666668
940,2010-05-29,11.511627906976743,88.06666666666666,1011.9714285714286
941,2010-05-30,18.266666666666666,78.53333333333333,1012.6756097560976
942,2010-05-31,16.866666666666667,80.4888888888889,1016.3142857142857
943,2010-06-01,8.11111111111111,84.4888888888889,1019.4619047619047
944,2010-06-02,7.977777777777778,83.77777777777777,1020.740476190476
945,2010-06-03,10.377777777777778,86.97777777777777,1023.6238095238094
946,2010-06-04,12.065217391304348,85.26086956521739,1021.8666666666669
947,2010-06-05,13.068181818181818,81.4090909090909,1018.619512195122
948,2010-06-06,13.422222222222222,76.28888888888889,1020.6571428571428
949,2010-06-07,10.155555555555555,76.2,1024.7214285714283
950,2010-06-08,11.090909090909092,77.70454545454545,1023.2738095238095
951,2010-06-09,12.5,77.46666666666667,1016.3190476190475
952,2010-06-10,14.88888888888889,70.08888888888889,1021.8071428571427
953,2010-06-11,10.130434782608695,76.17777777777778,1022.3357142857146
954,2010-06-12,11.021739130434783,72.71739130434783,1024.0619047619048
955,2010-06-13,10.76086956521739,67.82222222222222,1027.7404761904766
956,2010-06-14,9.391304347826088,75.68888888888888,1029.945238095238
957,2010-06-15,10.022222222222222,82.13333333333334,1027.0380952380951
958,2010-06-16,12.295454545454545,80.57777777777778,1023.3119047619048
959,2010-06-17,18.266666666666666,76.64444444444445,1014.2095238095235
960,2010-06-18,12.177777777777777,80.13333333333334,1018.2857142857144
961,2010-06-19,12.681818181818182,78.68181818181819,1020.3268292682925
962,2010-06-20,9.911111111111111,82.64444444444445,1025.4071428571424
963,2010-06-21,8.295454545454545,86.72727272727273,1030.32380952381
964,2010-06-22,12.333333333333334,83.56818181818181,1032.5166666666667
965,2010-06-23,11.727272727272727,83.04545454545455,1031.0214285714285
966,2010-06-24,11.0,81.18181818181819,1026.814285714286
967,2010-06-25,12.533333333333333,84.02222222222223,1021.9761904761903
968,2010-06-26,11.844444444444445,80.53333333333333,1022.3809523809524
969,2010-06-27,9.28888888888889,79.77777777777777,1023.085714285714
970,2010-06-28,11.204545454545455,78.67441860465117,1020.4999999999997
971,2010-06-29,13.0,76.38636363636364,1019.5809523809522
972,2010-06-30,10.422222222222222,80.31111111111112,1021.6261904761903
973,2010-07-01,10.511627906976743,81.20454545454545,1024.7380952380954
974,2010-07-02,10.622222222222222,83.0909090909091,1025.4309523809522
975,2010-07-03,11.727272727272727,80.84444444444445,1027.8690476190477
976,2010-07-04,10.113636363636363,79.81818181818181,1028.8214285714287
977,2010-07-05,9.813953488372093,82.42222222222222,1025.4000000000003
978,2010-07-06,8.644444444444444,86.17777777777778,1020.9761904761903
979,2010-07-07,10.933333333333334,78.56818181818181,1023.7642857142857
980,2010-07-08,10.272727272727273,81.37777777777778,1023.1048780487805
981,2010-07-09,12.533333333333333,83.82222222222222,1022.5666666666667
982,2010-07-10,17.533333333333335,82.26086956521739,1020.6738095238096
983,2010-07-11,15.73913043478261,83.30434782608695,1018.7285714285712
984,2010-07-12,13.044444444444444,81.93023255813954,1019.4309523809521
985,2010-07-13,12.659090909090908,82.68181818181819,1015.8146341463415
986,2010-07-14,18.363636363636363,77.66666666666667,1011.9095238095241
987,2010-07-15,13.695652173913043,72.82608695652173,1019.7523809523809
988,2010-07-16,10.543478260869565,74.02173913043478,1024.2761904761908
989,2010-07-17,10.844444444444445,79.13333333333334,1025.8928571428569
990,2010-07-18,14.065217391304348,80.46666666666667,1021.6619047619048
991,2010-07-19,6.844444444444444,84.88888888888889,1021.2166666666662
992,2010-07-20,9.822222222222223,82.75,1024.1809523809522
993,2010-07-21,9.454545454545455,81.93181818181819,1027.4476190476191
994,2010-07-22,11.043478260869565,75.02222222222223,1029.7523809523811
995,2010-07-23,10.478260869565217,75.91304347826087,1032.0928571428574
996,2010-07-24,10.511111111111111,79.0909090909091,1029.480952380953
997,2010-07-25,9.11111111111111,79.77777777777777,1027.9166666666667
998,2010-07-26,10.043478260869565,82.21739130434783,1030.064285714286
999,2010-07-27,10.804347826086957,81.47826086956522,1030.654761904762
1000,2010-07-28,10.4,86.06521739130434,1024.6928571428568
1001,2010-07-29,10.8,88.33333333333333,1017.7976190476193
1002,2010-07-30,11.822222222222223,87.6,1016.8285714285712
1003,2010-07-31,12.511627906976743,86.0,1017.1119047619048
1004,2010-08-01,15.6,75.46666666666667,1021.0428571428572
1005,2010-08-02,17.5,68.6086956521739,1023.7380952380951
1006,2010-08-03,17.65909090909091,74.65217391304348,1022.690476190476
1007,2010-08-04,10.666666666666666,74.68181818181819,1018.9799999999999
1008,2010-08-05,12.71111111111111,74.37777777777778,1019.7071428571429
1009,2010-08-06,10.977777777777778,76.31111111111112,1023.1071428571427
1010,2010-08-07,10.577777777777778,72.30232558139535,1024.1142857142856
1011,2010-08-08,12.045454545454545,70.72727272727273,1020.7926829268292
1012,2010-08-09,9.772727272727273,74.5111111111111,1021.8571428571427
1013,2010-08-10,14.244444444444444,80.86363636363636,1018.3761904761903
1014,2010-08-11,18.77777777777778,72.31111111111112,1011.4476190476189
1015,2010-08-12,22.65909090909091,71.11111111111111,1010.7243902439023
1016,2010-08-13,14.977272727272727,72.54545454545455,1014.6658536585364
1017,2010-08-14,17.113636363636363,73.08695652173913,1012.4309523809521
1018,2010-08-15,16.166666666666668,73.95454545454545,1010.1975000000002
1019,2010-08-16,19.733333333333334,66.17391304347827,1014.6047619047617
1020,2010-08-17,10.911111111111111,69.1086956521739,1018.7642857142853
1021,2010-08-18,15.630434782608695,72.32608695652173,1014.4166666666669
1022,2010-08-19,16.818181818181817,73.8,1011.0325
1023,2010-08-20,17.444444444444443,69.26666666666667,1014.690476190476
1024,2010-08-21,15.5,68.15217391304348,1017.0190476190479
1025,2010-08-22,14.434782608695652,71.52173913043478,1020.4285714285714
1026,2010-08-23,13.369565217391305,77.08695652173913,1016.6190476190476
1027,2010-08-24,16.977777777777778,73.97826086956522,1014.7000000000002
1028,2010-08-25,18.11111111111111,68.34782608695652,1012.1595238095238
1029,2010-08-26,18.52173913043478,69.77777777777777,1008.7380952380948
1030,2010-08-27,19.488888888888887,67.65217391304348,1013.7976190476193
1031,2010-08-28,10.911111111111111,69.13333333333334,1022.2904761904762
1032,2010-08-29,10.41304347826087,73.08695652173913,1026.1317073170728
1033,2010-08-30,10.0,73.34782608695652,1024.5476190476188
1034,2010-08-31,13.545454545454545,72.08888888888889,1020.9780487804878
1035,2010-09-01,13.348837209302326,71.52173913043478,1017.7642857142857
1036,2010-09-02,12.886363636363637,75.76086956521739,1019.5833333333331
1037,2010-09-03,15.976190476190476,77.55555555555556,1021.9047619047619
1038,2010-09-04,18.727272727272727,87.17777777777778,1009.8809523809524
1039,2010-09-05,24.302325581395348,71.82608695652173,1014.6166666666667
1040,2010-09-06,13.204545454545455,67.41304347826087,1020.0642857142855
1041,2010-09-07,13.090909090909092,69.52173913043478,1022.1166666666666
1042,2010-09-08,14.466666666666667,68.95652173913044,1022.5119047619046
1043,2010-09-09,13.545454545454545,76.86666666666666,1015.661904761905
1044,2010-09-10,13.733333333333333,77.02173913043478,1009.0857142857143
1045,2010-09-11,14.13953488372093,62.2,1017.4512195121952
1046,2010-09-12,15.232558139534884,67.47727272727273,1019.8833333333331
1047,2010-09-13,12.28888888888889,68.56521739130434,1017.95
1048,2010-09-14,12.204545454545455,70.5111111111111,1018.1238095238094
1049,2010-09-15,19.372093023255815,67.68181818181819,1016.0595238095236
1050,2010-09-16,21.863636363636363,60.333333333333336,1018.6682926829269
1051,2010-09-17,17.68888888888889,56.34782608695652,1023.990476190476
1052,2010-09-18,15.840909090909092,65.28888888888889,1022.0
1053,2010-09-19,12.644444444444444,70.32608695652173,1024.1761904761904
1054,2010-09-20,14.044444444444444,72.69565217391305,1025.9404761904761
1055,2010-09-21,13.555555555555555,73.71739130434783,1025.6785714285716
1056,2010-09-22,11.155555555555555,70.02173913043478,1026.2999999999997
1057,2010-09-23,12.777777777777779,67.6304347826087,1024.75
1058,2010-09-24,10.955555555555556,69.15217391304348,1022.5119047619048
1059,2010-09-25,14.222222222222221,66.76086956521739,1017.816666666667
1060,2010-09-26,10.818181818181818,65.3695652173913,1020.2309523809524
1061,2010-09-27,16.022222222222222,66.91304347826087,1015.6833333333334
1062,2010-09-28,17.244444444444444,56.52173913043478,1016.1476190476193
1063,2010-09-29,16.22222222222222,55.608695652173914,1019.6904761904764
1064,2010-09-30,13.340909090909092,57.86666666666667,1022.470731707317
1065,2010-10-01,11.777777777777779,61.5,1023.407317073171
1066,2010-10-02,14.533333333333333,64.6304347826087,1024.988095238095
1067,2010-10-03,14.266666666666667,75.21739130434783,1025.1642857142858
1068,2010-10-04,16.204545454545453,75.37777777777778,1022.0047619047621
1069,2010-10-05,12.227272727272727,75.44444444444444,1021.0878048780492
1070,2010-10-06,12.244444444444444,73.67391304347827,1020.1146341463419
1071,2010-10-07,15.533333333333333,68.43478260869566,1020.8219512195119
1072,2010-10-08,12.195652173913043,67.76086956521739,1023.0780487804875
1073,2010-10-09,13.173913043478262,69.95652173913044,1022.102380952381
1074,2010-10-10,16.75,72.0,1024.5904761904765
1075,2010-10-11,21.844444444444445,63.422222222222224,1026.6024390243906
1076,2010-10-12,16.77777777777778,68.44444444444444,1024.3121951219514
1077,2010-10-13,12.466666666666667,78.93333333333334,1018.5926829268295
1078,2010-10-14,15.613636363636363,73.06818181818181,1013.9095238095239
1079,2010-10-15,22.155555555555555,79.46666666666667,1004.3023809523809
1080,2010-10-16,24.136363636363637,59.63636363636363,1009.219512195122
1081,2010-10-17,16.6,61.44444444444444,1015.9857142857143
1082,2010-10-18,15.688888888888888,59.55555555555556,1018.9439024390244
1083,2010-10-19,12.911111111111111,64.66666666666667,1023.4829268292688
1084,2010-10-20,11.977777777777778,64.77777777777777,1024.4071428571428
1085,2010-10-21,11.977777777777778,66.88888888888889,1022.4904761904763
1086,2010-10-22,13.28888888888889,61.93333333333333,1019.2926829268291
1087,2010-10-23,13.666666666666666,69.11111111111111,1018.7857142857143
1088,2010-10-24,15.488888888888889,69.24444444444444,1021.0309523809526
1089,2010-10-25,12.511111111111111,70.06666666666666,1020.5073170731712
1090,2010-10-26,12.088888888888889,67.31111111111112,1017.6499999999999
1091,2010-10-27,13.511111111111111,66.57777777777778,1016.6595238095235
1092,2010-10-28,18.68888888888889,64.82222222222222,1017.5761904761904
1093,2010-10-29,16.91304347826087,62.78260869565217,1016.6047619047621
1094,2010-10-30,13.869565217391305,75.17391304347827,1015.0857142857141
1095,2010-10-31,17.97826086956522,74.06521739130434,1014.795238095238
1096,2010-11-01,15.23913043478261,65.6086956521739,1017.5642857142858
1097,2010-11-02,17.565217391304348,65.52173913043478,1016.635714285714
1098,2010-11-03,15.065217391304348,59.130434782608695,1019.3380952380953
1099,2010-11-04,16.23913043478261,68.23913043478261,1020.4523809523807
1100,2010-11-05,16.23913043478261,63.82608695652174,1020.6238095238094
1101,2010-11-06,16.543478260869566,62.369565217391305,1019.7261904761906
1102,2010-11-07,15.23913043478261,68.17391304347827,1016.2285714285714
1103,2010-11-08,12.891304347826088,65.3695652173913,1015.2595238095239
1104,2010-11-09,13.311111111111112,69.11111111111111,1021.9214285714284
1105,2010-11-10,12.844444444444445,66.66666666666667,1018.4404761904761
1106,2010-11-11,12.152173913043478,70.97777777777777,1014.5071428571425
1107,2010-11-12,16.152173913043477,62.108695652173914,1011.5809523809525
1108,2010-11-13,16.23913043478261,71.3913043478261,1015.7285714285714
1109,2010-11-14,15.152173913043478,74.06521739130434,1016.9714285714286
1110,2010-11-15,13.804347826086957,71.76086956521739,1016.0619047619048
1111,2010-11-16,12.478260869565217,68.97826086956522,1015.7857142857141
1112,2010-11-17,13.717391304347826,65.26086956521739,1016.4000000000001
1113,2010-11-18,12.326086956521738,67.71739130434783,1015.6428571428571
1114,2010-11-19,20.130434782608695,62.78260869565217,1020.2547619047622
1115,2010-11-20,12.76086956521739,58.45652173913044,1021.8976190476188
1116,2010-11-21,13.391304347826088,61.56818181818182,1019.8525
1117,2010-11-22,14.043478260869565,64.30434782608695,1019.3000000000002
1118,2010-11-23,18.565217391304348,57.30434782608695,1020.3976190476188
1119,2010-11-24,16.347826086956523,61.71739130434783,1019.8976190476188
1120,2010-11-25,12.804347826086957,68.91111111111111,1018.0809523809522
1121,2010-11-26,12.804347826086957,69.15217391304348,1016.9809523809524
1122,2010-11-27,14.755555555555556,70.95454545454545,1014.2829268292683
1123,2010-11-28,19.555555555555557,70.68888888888888,1013.9878048780486
1124,2010-11-29,19.08888888888889,68.5111111111111,1015.9550000000002
1125,2010-11-30,16.217391304347824,69.67391304347827,1014.7357142857143
1126,2010-12-01,16.543478260869566,79.1304347826087,1014.3023809523809
1127,2010-12-02,14.195652173913043,75.26086956521739,1014.4317073170732
1128,2010-12-03,13.5,71.88888888888889,1013.029268292683
1129,2010-12-04,13.369565217391305,71.66666666666667,1010.3119047619044
1130,2010-12-05,12.391304347826088,71.76744186046511,1010.6756097560976
1131,2010-12-06,13.08695652173913,73.0,1010.7642857142857
1132,2010-12-07,18.391304347826086,71.93333333333334,1009.7523809523807
1133,2010-12-08,19.304347826086957,74.15217391304348,1010.3951219512198
1134,2010-12-09,14.434782608695652,73.28260869565217,1013.0190476190476
1135,2010-12-10,18.2,66.08888888888889,1012.6926829268291
1136,2010-12-11,16.17391304347826,62.58695652173913,1008.683333333333
1137,2010-12-12,16.608695652173914,60.111111111111114,1006.3047619047618
1138,2010-12-13,12.5,62.53333333333333,1012.6904761904764
1139,2010-12-14,15.217391304347826,62.67391304347826,1013.9119047619048
1140,2010-12-15,17.108695652173914,65.0,1009.3666666666666
1141,2010-12-16,14.347826086956522,65.97826086956522,1008.4853658536582
1142,2010-12-17,14.355555555555556,68.8,1006.295238095238
1143,2010-12-18,17.333333333333332,66.24444444444444,1005.7190476190475
1144,2010-12-19,14.844444444444445,69.62222222222222,1003.7833333333332
1145,2010-12-20,23.4,63.0,1005.4499999999998
1146,2010-12-21,18.0,57.53333333333333,1010.2317073170732
1147,2010-12-22,13.695652173913043,65.52173913043478,1015.885714285714
1148,2010-12-23,14.630434782608695,67.45652173913044,1017.0619047619048
1149,2010-12-24,17.543478260869566,64.8913043478261,1020.1857142857145
1150,2010-12-25,12.4,69.37777777777778,1013.3309523809521
1151,2010-12-26,17.73913043478261,72.91304347826087,1008.75
1152,2010-12-27,17.711111111111112,67.37777777777778,1008.1738095238096
1153,2010-12-28,16.133333333333333,57.86666666666667,1015.0952380952381
1154,2010-12-29,14.244444444444444,58.4,1014.5904761904759
1155,2010-12-30,10.869565217391305,59.71739130434783,1015.2380952380952
1156,2010-12-31,14.152173913043478,57.76086956521739,1012.6738095238097
1157,2011-01-01,15.847826086956522,63.26086956521739,1012.3428571428574
1158,2011-01-02,14.608695652173912,64.43478260869566,1013.4285714285714
1159,2011-01-03,15.911111111111111,63.88636363636363,1013.6142857142854
1160,2011-01-04,15.644444444444444,63.77272727272727,1011.9071428571432
1161,2011-01-05,12.434782608695652,65.6304347826087,1007.3904761904765
1162,2011-01-06,15.545454545454545,69.55555555555556,1008.3928571428571
1163,2011-01-07,16.15909090909091,63.13333333333333,1009.0023809523809
1164,2011-01-08,14.380952380952381,65.36363636363636,1009.945238095238
1165,2011-01-09,17.11111111111111,70.97826086956522,1013.6357142857142
1166,2011-01-10,19.272727272727273,73.8913043478261,1013.5190476190476
1167,2011-01-11,16.444444444444443,78.32608695652173,1011.0926829268292
1168,2011-01-12,16.68888888888889,77.54347826086956,1007.397619047619
1169,2011-01-13,15.978260869565217,72.58695652173913,1007.9071428571428
1170,2011-01-14,18.5,71.08695652173913,1007.164285714286
1171,2011-01-15,11.066666666666666,72.69565217391305,1009.2214285714286
1172,2011-01-16,12.4,68.24444444444444,1009.8595238095238
1173,2011-01-17,15.717391304347826,64.30434782608695,1006.8380952380952
1174,2011-01-18,12.869565217391305,66.1086956521739,1009.0619047619045
1175,2011-01-19,11.688888888888888,68.23913043478261,1009.6238095238097
1176,2011-01-20,15.608695652173912,63.47826086956522,1011.2071428571433
1177,2011-01-21,14.266666666666667,62.71739130434783,1011.0142857142861
1178,2011-01-22,14.022222222222222,64.53333333333333,1013.307317073171
1179,2011-01-23,14.23913043478261,69.47826086956522,1010.9000000000002
1180,2011-01-24,14.76086956521739,67.6086956521739,1005.9571428571429
1181,2011-01-25,10.0,62.58695652173913,1009.0119047619049
1182,2011-01-26,12.177777777777777,70.06521739130434,1012.6404761904762
1183,2011-01-27,12.195652173913043,66.23913043478261,1014.6404761904761
1184,2011-01-28,16.133333333333333,63.608695652173914,1016.3833333333333
1185,2011-01-29,14.955555555555556,64.8,1017.2380952380951
1186,2011-01-30,16.17391304347826,56.08695652173913,1015.5357142857143
1187,2011-01-31,11.444444444444445,64.69565217391305,1013.902380952381
1188,2011-02-01,13.844444444444445,59.21739130434783,1009.788095238095
1189,2011-02-02,13.304347826086957,66.04347826086956,1012.5928571428568
1190,2011-02-03,15.333333333333334,72.1304347826087,1012.2166666666666
1191,2011-02-04,13.326086956521738,74.15217391304348,1012.3170731707319
1192,2011-02-05,17.47826086956522,74.58695652173913,1010.6365853658536
1193,2011-02-06,19.108695652173914,64.45652173913044,1017.2999999999998
1194,2011-02-07,15.23913043478261,66.28888888888889,1021.2975609756098
1195,2011-02-08,14.695652173913043,69.8913043478261,1018.1073170731706
1196,2011-02-09,13.733333333333333,67.54347826086956,1019.609756097561
1197,2011-02-10,12.978260869565217,73.3913043478261,1017.9658536585367
1198,2011-02-11,14.326086956521738,75.33333333333333,1014.1487804878046
1199,2011-02-12,17.822222222222223,71.3695652173913,1017.1170731707316
1200,2011-02-13,14.08695652173913,72.65217391304348,1018.6414634146342
1201,2011-02-14,17.41304347826087,68.52173913043478,1020.1439024390244
1202,2011-02-15,13.777777777777779,72.91304347826087,1018.8170731707315
1203,2011-02-16,12.521739130434783,75.1086956521739,1015.741463414634
1204,2011-02-17,11.608695652173912,81.26666666666667,1012.858536585366
1205,2011-02-18,13.522727272727273,76.86363636363636,1013.0299999999997
1206,2011-02-19,18.77777777777778,77.0,1007.7390243902438
1207,2011-02-20,16.934782608695652,68.65217391304348,1010.1487804878049
1208,2011-02-21,16.630434782608695,69.21739130434783,1014.607317073171
1209,2011-02-22,17.304347826086957,60.28260869565217,1019.2097560975611
1210,2011-02-23,13.956521739130435,68.53333333333333,1019.7731707317073
1211,2011-02-24,12.155555555555555,70.62222222222222,1016.4536585365853
1212,2011-02-25,9.978260869565217,71.52173913043478,1013.0756097560977
1213,2011-02-26,7.869565217391305,71.78260869565217,1010.5951219512199
1214,2011-02-27,12.152173913043478,73.5,1009.2731707317074
1215,2011-02-28,12.41304347826087,75.23913043478261,1009.8463414634145
1216,2011-03-01,19.652173913043477,67.08695652173913,1008.8073170731707
1217,2011-03-02,14.065217391304348,66.08888888888889,1015.4525
1218,2011-03-03,14.58695652173913,69.95652173913044,1011.8585365853661
1219,2011-03-04,12.934782608695652,67.6086956521739,1012.4878048780488
1220,2011-03-05,18.065217391304348,67.8695652173913,1018.3268292682928
1221,2011-03-06,17.22222222222222,64.24444444444444,1021.1475
1222,2011-03-07,15.695652173913043,62.58695652173913,1019.1650000000002
1223,2011-03-08,13.391304347826088,68.69565217391305,1014.5097560975612
1224,2011-03-09,10.26086956521739,76.82608695652173,1014.0682926829269
1225,2011-03-10,11.826086956521738,76.31111111111112,1013.5875
1226,2011-03-11,11.5,78.53333333333333,1015.2658536585365
1227,2011-03-12,10.23913043478261,78.77777777777777,1017.6585365853658
1228,2011-03-13,13.58695652173913,75.26666666666667,1018.7975609756097
1229,2011-03-14,14.577777777777778,71.5909090909091,1020.2609756097559
1230,2011-03-15,12.2,75.88636363636364,1018.8439024390243
1231,2011-03-16,13.222222222222221,74.36363636363636,1017.9195121951216
1232,2011-03-17,12.4,75.43181818181819,1018.6365853658536
1233,2011-03-18,12.488888888888889,74.20454545454545,1015.4682926829267
1234,2011-03-19,14.333333333333334,79.20930232558139,1013.9799999999999
1235,2011-03-20,13.311111111111112,80.6590909090909,1011.6499999999999
1236,2011-03-21,12.304347826086957,80.88372093023256,1007.7878048780486
1237,2011-03-22,10.022222222222222,82.74418604651163,1005.6682926829269
1238,2011-03-23,12.717391304347826,77.93333333333334,1006.9849999999999
1239,2011-03-24,16.32608695652174,73.11111111111111,1008.4974999999998
1240,2011-03-25,16.26086956521739,67.13333333333334,1014.2425000000001
1241,2011-03-26,15.822222222222223,67.75,1020.4358974358975
1242,2011-03-27,12.543478260869565,71.64444444444445,1022.728205128205
1243,2011-03-28,10.41304347826087,74.73913043478261,1023.3205128205126
1244,2011-03-29,11.08695652173913,77.52173913043478,1021.4769230769232
1245,2011-03-30,12.022222222222222,78.66666666666667,1018.9131578947372
1246,2011-03-31,13.2,72.66666666666667,1023.3410256410257
1247,2011-05-01,8.456521739130435,78.47826086956522,1018.636585365854
1248,2011-05-02,8.282608695652174,83.2,1018.0682926829265
1249,2011-05-03,7.608695652173913,79.84444444444445,1018.2074999999999
1250,2011-05-04,10.673913043478262,75.5111111111111,1019.1600000000001
1251,2011-05-05,13.152173913043478,66.19565217391305,1022.4487804878053
1252,2011-05-06,12.021739130434783,67.1304347826087,1023.0853658536587
1253,2011-05-07,10.043478260869565,71.54347826086956,1019.031707317073
1254,2011-05-08,8.826086956521738,74.3913043478261,1016.1829268292681
1255,2011-05-09,11.76086956521739,72.95652173913044,1019.2024999999996
1256,2011-05-10,14.891304347826088,68.69565217391305,1019.6292682926828
1257,2011-05-11,15.695652173913043,70.0,1015.0365853658535
1258,2011-05-12,15.304347826086957,70.65217391304348,1016.0219512195122
1259,2011-05-13,14.065217391304348,70.82222222222222,1016.0439024390241
1260,2011-05-14,14.869565217391305,65.95652173913044,1021.1048780487804
1261,2011-05-15,12.0,66.3913043478261,1027.8585365853655
1262,2011-05-16,11.326086956521738,65.04444444444445,1027.860975609756
1263,2011-05-17,9.08695652173913,72.65217391304348,1027.2853658536583
1264,2011-05-18,10.891304347826088,75.6086956521739,1027.8439024390243
1265,2011-05-19,12.608695652173912,72.0,1027.0829268292682
1266,2011-05-20,11.326086956521738,74.91304347826087,1023.3275
1267,2011-05-21,11.73913043478261,72.56521739130434,1022.1341463414634
1268,2011-05-22,12.891304347826088,79.84444444444445,1017.3195121951218
1269,2011-05-23,13.565217391304348,87.4,1010.4365853658535
1270,2011-05-24,15.717391304347826,76.55555555555556,1013.1512195121951
1271,2011-05-25,18.97826086956522,75.52173913043478,1017.9560975609755
1272,2011-05-26,12.282608695652174,71.91304347826087,1019.5268292682927
1273,2011-05-27,9.91304347826087,76.28888888888889,1020.4073170731708
1274,2011-05-28,7.891304347826087,78.31111111111112,1022.9317073170729
1275,2011-05-29,8.26086956521739,80.93478260869566,1023.7097560975608
1276,2011-05-30,13.73913043478261,84.6086956521739,1022.0825000000002
1277,2011-05-31,14.326086956521738,82.33333333333333,1020.9200000000003
1278,2011-06-01,12.717391304347826,77.37777777777778,1022.5575000000002
1279,2011-06-02,12.782608695652174,77.2,1022.6674999999999
1280,2011-06-03,11.0,78.28888888888889,1018.4926829268292
1281,2011-06-04,11.58695652173913,77.33333333333333,1016.6999999999998
1282,2011-06-05,11.804347826086957,75.52173913043478,1016.663414634146
1283,2011-06-06,10.608695652173912,73.17777777777778,1018.4365853658537
1284,2011-06-07,14.91304347826087,78.28260869565217,1018.2219512195121
1285,2011-06-08,16.511111111111113,71.44444444444444,1020.1756097560973
1286,2011-06-09,15.844444444444445,74.25,1020.4951219512196
1287,2011-06-10,14.217391304347826,72.91304347826087,1021.4878048780486
1288,2011-06-11,12.891304347826088,77.11111111111111,1025.9439024390244
1289,2011-06-12,14.76086956521739,80.04545454545455,1026.748780487805
1290,2011-06-13,16.644444444444446,78.56521739130434,1024.7249999999997
1291,2011-06-14,18.58695652173913,81.22222222222223,1022.5424999999998
1292,2011-06-15,16.630434782608695,81.37777777777778,1023.5375
1293,2011-06-16,15.456521739130435,77.06666666666666,1020.8499999999998
1294,2011-06-17,15.065217391304348,75.17391304347827,1013.482926829268
1295,2011-06-18,15.0,72.1590909090909,1014.9682926829267
1296,2011-06-19,11.88888888888889,78.43181818181819,1015.8365853658539
1297,2011-06-20,16.108695652173914,75.38636363636364,1014.0658536585366
1298,2011-06-21,16.108695652173914,72.4888888888889,1009.2926829268292
1299,2011-06-22,15.577777777777778,73.0,1014.4375
1300,2011-06-23,13.217391304347826,74.77777777777777,1018.7268292682926
1301,2011-06-24,12.41304347826087,77.82222222222222,1023.1536585365852
1302,2011-06-25,11.377777777777778,80.31818181818181,1026.3975609756096
1303,2011-06-26,13.41304347826087,76.57777777777778,1024.2634146341466
1304,2011-06-27,10.543478260869565,76.73333333333333,1026.382926829268
1305,2011-06-28,11.565217391304348,79.57777777777778,1028.6512195121952
1306,2011-06-29,12.08695652173913,79.55555555555556,1030.568292682927
1307,2011-06-30,13.434782608695652,77.5111111111111,1030.323076923077
1308,2011-07-01,14.021739130434783,77.73913043478261,1026.5725000000002
1309,2011-07-02,13.869565217391305,80.1590909090909,1021.0374999999998
1310,2011-07-03,12.282608695652174,83.1086956521739,1017.1951219512197
1311,2011-07-04,15.782608695652174,78.04444444444445,1014.8682926829266
1312,2011-07-05,22.58695652173913,69.32608695652173,1013.5365853658535
1313,2011-07-06,15.956521739130435,71.1304347826087,1013.1658536585364
1314,2011-07-07,17.108695652173914,71.65217391304348,1017.2439024390246
