,Date,Rainfall
68200,2011-03-28,0.0
68201,2011-03-29,0.0
68202,2011-03-30,0.0
68203,2011-03-31,0.0
68204,2011-05-01,0.0
68205,2011-05-02,21.2
68206,2011-05-03,0.0
68207,2011-05-04,0.0
68208,2011-05-05,0.6
68209,2011-05-06,0.0
68210,2011-05-07,0.0
68211,2011-05-08,0.0
68212,2011-05-09,6.8
68213,2011-05-10,0.0
68214,2011-05-11,4.2
68215,2011-05-12,6.8
68216,2011-05-13,11.0
68217,2011-05-14,8.0
68218,2011-05-15,1.4
68219,2011-05-16,0.0
68220,2011-05-17,0.0
68221,2011-05-18,0.0
68222,2011-05-19,0.0
68223,2011-05-20,0.0
68224,2011-05-21,0.0
68225,2011-05-22,0.0
68226,2011-05-23,3.4
68227,2011-05-24,1.2
68228,2011-05-25,1.2
68229,2011-05-26,0.0
68230,2011-05-27,1.6
68231,2011-05-28,1.0
68232,2011-05-29,0.0
68233,2011-05-30,0.0
68234,2011-05-31,0.0
68235,2011-06-01,0.0
68236,2011-06-02,0.0
68237,2011-06-03,0.0
68238,2011-06-04,
68239,2011-06-05,
68240,2011-06-06,4.8
68241,2011-06-07,0.0
68242,2011-06-08,6.6
68243,2011-06-09,
68244,2011-06-10,2.6
68245,2011-06-11,
68246,2011-06-12,
68247,2011-06-13,
68248,2011-06-14,0.2
68249,2011-06-15,0.0
68250,2011-06-16,0.0
68251,2011-06-17,4.4
68252,2011-06-18,
68253,2011-06-19,
68254,2011-06-20,2.0
68255,2011-06-21,7.2
68256,2011-06-22,4.2
68257,2011-06-23,0.2
68258,2011-06-24,0.4
68259,2011-06-25,0.0
68260,2011-06-26,0.0
68261,2011-06-27,0.0
68262,2011-06-28,0.0
68263,2011-06-29,0.0
68264,2011-06-30,0.0
68265,2011-07-01,0.0
68266,2011-07-02,0.0
68267,2011-07-03,0.0
68268,2011-07-04,0.2
68269,2011-07-05,0.0
68270,2011-07-06,1.8
68271,2011-07-07,2.4
68272,2011-07-08,0.0
68273,2011-07-09,
68274,2011-07-10,
68275,2011-07-11,
68276,2011-07-12,3.2
68277,2011-07-13,0.4
68278,2011-07-14,7.2
68279,2011-07-15,0.2
68280,2011-07-16,0.0
68281,2011-07-17,0.0
68282,2011-07-18,9.2
68283,2011-07-19,0.6
68284,2011-07-20,0.2
68285,2011-07-21,0.0
68286,2011-07-22,0.8
68287,2011-07-23,
68288,2011-07-24,
68289,2011-07-25,4.8
68290,2011-07-26,5.2
68291,2011-07-27,
68292,2011-07-28,0.2
68293,2011-07-29,0.0
68294,2011-07-30,0.0
68295,2011-07-31,0.0
68296,2011-08-01,0.0
68297,2011-08-02,0.4
68298,2011-08-03,0.0
68299,2011-08-04,0.0
68300,2011-08-05,0.0
68301,2011-08-06,
68302,2011-08-07,
68303,2011-08-08,5.2
68304,2011-08-09,0.2
68305,2011-08-10,1.2
68306,2011-08-11,3.4
68307,2011-08-12,0.0
68308,2011-08-13,
68309,2011-08-14,
68310,2011-08-15,0.2
68311,2011-08-16,2.8
68312,2011-08-17,0.0
68313,2011-08-18,3.6
68314,2011-08-19,2.2
68315,2011-08-20,0.0
68316,2011-08-21,0.0
68317,2011-08-22,0.0
68318,2011-08-23,0.0
68319,2011-08-24,0.0
68320,2011-08-25,0.0
68321,2011-08-26,0.0
68322,2011-08-27,
68323,2011-08-28,
68324,2011-08-29,0.2
68325,2011-08-30,0.0
68326,2011-08-31,0.0
68327,2011-09-01,0.0
68328,2011-09-02,0.0
68329,2011-09-03,0.0
68330,2011-09-04,0.0
68331,2011-09-05,0.0
68332,2011-09-06,0.0
68333,2011-09-07,0.0
68334,2011-09-08,0.0
68335,2011-09-09,7.8
68336,2011-09-10,8.0
68337,2011-09-11,0.6
68338,2011-09-12,0.2
68339,2011-09-13,0.0
68340,2011-09-14,0.2
68341,2011-09-15,0.6
68342,2011-09-16,0.0
68343,2011-09-17,0.0
68344,2011-09-18,0.0
68345,2011-09-19,0.2
68346,2011-09-20,3.8
68347,2011-09-21,0.0
68348,2011-09-22,0.0
68349,2011-09-23,0.0
68350,2011-09-24,0.0
68351,2011-09-25,0.0
68352,2011-09-26,0.0
68353,2011-09-27,0.0
68354,2011-09-28,0.0
68355,2011-09-29,46.8
68356,2011-09-30,3.8
68357,2011-10-01,
68358,2011-10-02,
68359,2011-10-03,13.4
68360,2011-10-04,0.0
68361,2011-10-05,0.0
68362,2011-10-06,0.0
68363,2011-10-07,0.0
68364,2011-10-08,
68365,2011-10-09,
68366,2011-10-10,3.6
68367,2011-10-11,2.0
68368,2011-10-12,0.0
68369,2011-10-13,0.2
68370,2011-10-14,0.0
68371,2011-10-15,
68372,2011-10-16,
68373,2011-10-17,2.4
68374,2011-10-18,0.0
68375,2011-10-19,0.0
68376,2011-10-20,0.0
68377,2011-10-21,4.4
68378,2011-10-22,
68379,2011-10-23,
68380,2011-10-24,7.2
68381,2011-10-25,7.6
68382,2011-10-26,0.0
68383,2011-10-27,0.0
68384,2011-10-28,0.0
68385,2011-10-29,
68386,2011-10-30,
68387,2011-10-31,22.4
68388,2011-11-01,
68389,2011-11-02,0.4
68390,2011-11-03,0.8
68391,2011-11-04,1.2
68392,2011-11-05,
68393,2011-11-06,
68394,2011-11-07,0.2
68395,2011-11-08,8.4
68396,2011-11-09,0.4
68397,2011-11-10,17.4
68398,2011-11-11,0.0
68399,2011-11-12,
68400,2011-11-13,
68401,2011-11-14,4.2
68402,2011-11-15,0.0
68403,2011-11-16,9.4
68404,2011-11-17,0.0
68405,2011-11-18,0.0
68406,2011-11-19,
68407,2011-11-20,
68408,2011-11-21,25.0
68409,2011-11-22,0.0
68410,2011-11-23,
68411,2011-11-24,0.4
68412,2011-11-25,0.0
68413,2011-11-26,
68414,2011-11-27,
68415,2011-11-28,39.2
68416,2011-11-29,0.0
68417,2011-11-30,1.8
68418,2011-12-01,3.4
68419,2011-12-02,0.0
68420,2011-12-03,0.0
68421,2011-12-04,0.0
68422,2011-12-05,0.2
68423,2011-12-06,0.0
68424,2011-12-07,0.0
68425,2011-12-08,0.0
68426,2011-12-09,0.0
68427,2011-12-10,
68428,2011-12-11,
68429,2011-12-12,34.6
68430,2011-12-13,1.6
68431,2011-12-14,0.0
68432,2011-12-15,0.0
68433,2011-12-16,0.0
68434,2011-12-17,0.0
68435,2011-12-18,0.0
68436,2011-12-19,7.4
68437,2011-12-20,0.0
68438,2011-12-21,0.0
68439,2011-12-22,0.0
68440,2011-12-23,0.0
68441,2011-12-24,
68442,2011-12-25,
68443,2011-12-26,
68444,2011-12-27,
68445,2011-12-28,33.0
68446,2011-12-29,0.0
68447,2011-12-30,0.0
68448,2011-12-31,0.0
68449,2012-01-01,0.0
68450,2012-01-02,0.0
68451,2012-01-03,0.0
68452,2012-01-04,2.0
68453,2012-01-05,0.0
68454,2012-01-06,0.0
68455,2012-01-07,0.0
68456,2012-01-08,
68457,2012-01-09,13.2
68458,2012-01-10,1.2
68459,2012-01-11,2.8
68460,2012-01-12,2.6
68461,2012-01-13,0.6
68462,2012-01-14,
68463,2012-01-15,
68464,2012-01-16,0.8
68465,2012-01-17,0.0
68466,2012-01-18,0.0
68467,2012-01-19,0.0
68468,2012-01-20,0.0
68469,2012-01-21,0.0
68470,2012-01-22,0.0
68471,2012-01-23,0.0
68472,2012-01-24,0.0
68473,2012-01-25,0.0
68474,2012-01-26,0.0
68475,2012-01-27,
68476,2012-01-28,
68477,2012-01-29,
68478,2012-01-30,2.8
68479,2012-01-31,3.4
68480,2012-02-01,0.0
68481,2012-02-02,0.0
68482,2012-02-03,0.0
68483,2012-02-04,
68484,2012-02-05,
68485,2012-02-06,6.6
68486,2012-02-07,0.0
68487,2012-02-08,0.0
68488,2012-02-09,0.0
68489,2012-02-10,0.0
68490,2012-02-11,
68491,2012-02-12,
68492,2012-02-13,7.6
68493,2012-02-14,0.0
68494,2012-02-15,0.0
68495,2012-02-16,0.0
68496,2012-02-17,9.4
68497,2012-02-18,
68498,2012-02-19,
68499,2012-02-20,0.0
68500,2012-02-21,0.0
68501,2012-02-22,0.0
68502,2012-02-23,0.0
68503,2012-02-24,0.0
68504,2012-02-25,
68505,2012-02-26,
68506,2012-02-27,10.0
68507,2012-02-28,25.6
68508,2012-02-29,0.6
68509,2012-03-01,14.8
68510,2012-03-02,0.6
68511,2012-03-03,
68512,2012-03-04,
68513,2012-03-05,17.0
68514,2012-03-06,0.0
68515,2012-03-07,0.0
68516,2012-03-08,0.0
68517,2012-03-09,0.0
68518,2012-03-10,0.0
68519,2012-03-11,0.0
68520,2012-03-12,0.0
68521,2012-03-13,0.0
68522,2012-03-14,0.0
68523,2012-03-15,1.8
68524,2012-03-16,11.2
68525,2012-03-17,
68526,2012-03-18,
68527,2012-03-19,3.0
68528,2012-03-20,0.0
68529,2012-03-21,0.0
68530,2012-03-22,10.0
68531,2012-03-23,0.0
68532,2012-03-24,
68533,2012-03-25,
68534,2012-03-26,0.4
68535,2012-03-27,0.0
68536,2012-03-28,0.0
68537,2012-03-29,0.0
68538,2012-03-30,0.0
68539,2012-03-31,0.2
68540,2012-04-01,0.2
68541,2012-04-02,0.0
68542,2012-04-03,0.4
68543,2012-04-04,0.0
68544,2012-04-05,0.0
68545,2012-04-06,0.0
68546,2012-04-07,
68547,2012-04-08,
68548,2012-04-09,
68549,2012-04-10,13.4
68550,2012-04-11,0.6
68551,2012-04-12,0.0
68552,2012-04-13,0.0
68553,2012-04-14,0.0
68554,2012-04-15,0.0
68555,2012-04-16,0.0
68556,2012-04-17,0.0
68557,2012-04-18,0.0
68558,2012-04-19,0.0
68559,2012-04-20,5.4
68560,2012-04-21,
68561,2012-04-22,
68562,2012-04-23,1.4
68563,2012-04-24,4.4
68564,2012-04-25,
68565,2012-04-26,22.8
68566,2012-04-27,0.4
68567,2012-04-28,
68568,2012-04-29,
68569,2012-04-30,1.6
68570,2012-05-01,0.0
68571,2012-05-02,19.8
68572,2012-05-03,2.8
68573,2012-05-04,3.0
68574,2012-05-05,
68575,2012-05-06,
68576,2012-05-07,1.6
68577,2012-05-08,0.2
68578,2012-05-09,0.0
68579,2012-05-10,0.0
68580,2012-05-11,1.0
68581,2012-05-12,
68582,2012-05-13,
68583,2012-05-14,11.0
68584,2012-05-15,2.6
68585,2012-05-16,0.2
68586,2012-05-17,0.0
68587,2012-05-18,0.0
68588,2012-05-19,
68589,2012-05-20,
68590,2012-05-21,1.6
68591,2012-05-22,0.0
68592,2012-05-23,0.0
68593,2012-05-24,0.0
68594,2012-05-25,4.2
68595,2012-05-26,
68596,2012-05-27,
68597,2012-05-28,34.6
68598,2012-05-29,0.0
68599,2012-05-30,0.0
68600,2012-05-31,0.0
68601,2012-06-01,0.0
68602,2012-06-02,
68603,2012-06-03,
68604,2012-06-04,7.0
68605,2012-06-05,11.2
68606,2012-06-06,0.0
68607,2012-06-07,0.0
68608,2012-06-08,0.0
68609,2012-06-09,
68610,2012-06-10,
68611,2012-06-11,
68612,2012-06-12,10.0
68613,2012-06-13,0.0
68614,2012-06-14,0.0
68615,2012-06-15,0.4
68616,2012-06-16,
68617,2012-06-17,
68618,2012-06-18,4.0
68619,2012-06-19,1.0
68620,2012-06-20,0.0
68621,2012-06-21,8.2
68622,2012-06-22,22.4
68623,2012-06-23,
68624,2012-06-24,
68625,2012-06-25,5.2
68626,2012-06-26,1.2
68627,2012-06-27,0.0
68628,2012-06-28,0.0
68629,2012-06-29,0.0
68630,2012-06-30,0.0
68631,2012-07-01,
68632,2012-07-02,15.2
68633,2012-07-03,1.4
68634,2012-07-04,2.6
68635,2012-07-05,0.0
68636,2012-07-06,0.0
68637,2012-07-07,0.0
68638,2012-07-08,0.0
68639,2012-07-09,
68640,2012-07-10,0.4
68641,2012-07-11,2.0
68642,2012-07-12,
68643,2012-07-13,3.6
68644,2012-07-14,
68645,2012-07-15,
68646,2012-07-16,3.4
68647,2012-07-17,0.0
68648,2012-07-18,1.2
68649,2012-07-19,0.2
68650,2012-07-20,0.0
68651,2012-07-21,0.0
68652,2012-07-22,0.0
68653,2012-07-23,0.0
68654,2012-07-24,0.0
68655,2012-07-25,0.0
68656,2012-07-26,5.0
68657,2012-07-27,2.6
68658,2012-07-28,
68659,2012-07-29,
68660,2012-07-30,21.4
68661,2012-07-31,0.0
68662,2012-08-01,0.0
68663,2012-08-02,0.0
68664,2012-08-03,0.4
68665,2012-08-04,
68666,2012-08-05,
68667,2012-08-06,2.2
68668,2012-08-07,0.0
68669,2012-08-08,0.2
68670,2012-08-09,3.4
68671,2012-08-10,8.2
68672,2012-08-11,
68673,2012-08-12,
68674,2012-08-13,3.6
68675,2012-08-14,0.0
68676,2012-08-15,6.4
68677,2012-08-16,1.8
68678,2012-08-17,3.6
68679,2012-08-18,
68680,2012-08-19,
68681,2012-08-20,7.8
68682,2012-08-21,0.0
68683,2012-08-22,0.0
68684,2012-08-23,0.0
68685,2012-08-24,3.2
68686,2012-08-25,
68687,2012-08-26,
68688,2012-08-27,0.8
68689,2012-08-28,0.0
68690,2012-08-29,0.0
68691,2012-08-30,1.6
68692,2012-08-31,9.6
68693,2012-09-01,0.0
68694,2012-09-02,0.0
68695,2012-09-03,0.0
68696,2012-09-04,0.0
68697,2012-09-05,0.0
68698,2012-09-06,0.0
68699,2012-09-07,10.2
68700,2012-09-08,
68701,2012-09-09,
68702,2012-09-10,2.4
68703,2012-09-11,0.0
68704,2012-09-12,0.0
68705,2012-09-13,5.6
68706,2012-09-14,0.8
68707,2012-09-15,
68708,2012-09-16,
68709,2012-09-17,2.8
68710,2012-09-18,0.0
68711,2012-09-19,4.6
68712,2012-09-20,0.4
68713,2012-09-21,0.2
68714,2012-09-22,
68715,2012-09-23,
68716,2012-09-24,1.4
68717,2012-09-25,0.4
68718,2012-09-26,0.0
68719,2012-09-27,0.0
68720,2012-09-28,0.6
68721,2012-09-29,8.4
68722,2012-09-30,1.4
68723,2012-10-01,
68724,2012-10-02,0.2
68725,2012-10-03,0.0
68726,2012-10-04,0.0
68727,2012-10-05,0.0
68728,2012-10-06,
68729,2012-10-07,
68730,2012-10-08,5.0
68731,2012-10-09,0.0
68732,2012-10-10,6.4
68733,2012-10-11,2.4
68734,2012-10-12,0.6
68735,2012-10-13,
68736,2012-10-14,
68737,2012-10-15,1.8
68738,2012-10-16,0.0
68739,2012-10-17,2.0
68740,2012-10-18,0.0
68741,2012-10-19,0.4
68742,2012-10-20,
68743,2012-10-21,
68744,2012-10-22,4.2
68745,2012-10-23,0.0
68746,2012-10-24,0.0
68747,2012-10-25,0.0
68748,2012-10-26,1.6
68749,2012-10-27,
68750,2012-10-28,
68751,2012-10-29,5.2
68752,2012-10-30,0.0
68753,2012-10-31,0.0
68754,2012-11-01,3.2
68755,2012-11-02,0.6
68756,2012-11-03,0.0
68757,2012-11-04,0.0
68758,2012-11-05,0.0
68759,2012-11-06,0.0
68760,2012-11-07,1.6
68761,2012-11-08,1.6
68762,2012-11-09,0.4
68763,2012-11-10,0.0
68764,2012-11-11,0.0
68765,2012-11-12,5.4
68766,2012-11-13,0.0
68767,2012-11-14,0.0
68768,2012-11-15,0.0
68769,2012-11-16,0.4
68770,2012-11-17,0.0
68771,2012-11-18,0.0
68772,2012-11-19,0.8
68773,2012-11-20,0.0
68774,2012-11-21,0.0
68775,2012-11-22,0.0
68776,2012-11-23,0.0
68777,2012-11-24,0.0
68778,2012-11-25,0.0
68779,2012-11-26,0.0
68780,2012-11-27,17.8
68781,2012-11-28,4.8
68782,2012-11-29,0.0
68783,2012-11-30,0.6
68784,2013-01-01,0.0
68785,2013-01-02,0.0
68786,2013-01-03,0.0
68787,2013-01-04,0.0
68788,2013-01-05,0.0
68789,2013-01-06,0.0
68790,2013-01-07,0.0
68791,2013-01-08,0.0
68792,2013-01-09,0.2
68793,2013-01-10,0.2
68794,2013-01-11,0.0
68795,2013-01-12,0.0
68796,2013-01-13,0.0
68797,2013-01-14,0.0
68798,2013-01-15,0.0
68799,2013-01-16,0.0
68800,2013-01-17,0.0
68801,2013-01-18,0.0
68802,2013-01-19,0.0
68803,2013-01-20,0.0
68804,2013-01-21,0.0
68805,2013-01-22,0.0
68806,2013-01-23,0.0
68807,2013-01-24,0.0
68808,2013-01-25,0.0
68809,2013-01-26,
68810,2013-01-27,
68811,2013-01-28,
68812,2013-01-29,7.2
68813,2013-01-30,0.0
68814,2013-01-31,0.0
68815,2013-03-01,0.4
68816,2013-03-02,0.0
68817,2013-03-03,0.0
68818,2013-03-04,0.0
68819,2013-03-05,0.0
68820,2013-03-06,0.0
68821,2013-03-07,0.0
68822,2013-03-08,0.0
68823,2013-03-09,0.0
68824,2013-03-10,0.0
68825,2013-03-11,0.0
68826,2013-03-12,0.0
68827,2013-03-13,0.0
68828,2013-03-14,0.2
68829,2013-03-15,0.0
68830,2013-03-16,
68831,2013-03-17,
68832,2013-03-18,17.4
68833,2013-03-19,1.6
68834,2013-03-20,0.0
68835,2013-03-21,0.0
68836,2013-03-22,0.4
68837,2013-03-23,0.0
68838,2013-03-24,0.0
68839,2013-03-25,0.0
68840,2013-03-26,0.0
68841,2013-03-27,0.0
68842,2013-03-28,17.4
68843,2013-03-29,
68844,2013-03-30,
68845,2013-03-31,4.0
68846,2013-04-01,
68847,2013-04-02,0.6
68848,2013-04-03,0.2
68849,2013-04-04,0.0
68850,2013-04-05,0.0
68851,2013-04-06,
68852,2013-04-07,
68853,2013-04-08,5.2
68854,2013-04-09,0.0
68855,2013-04-10,0.0
68856,2013-04-11,0.2
68857,2013-04-12,1.2
68858,2013-04-13,
68859,2013-04-14,
68860,2013-04-15,7.2
68861,2013-04-16,0.4
68862,2013-04-17,0.0
68863,2013-04-18,1.0
68864,2013-04-19,4.8
68865,2013-04-20,0.0
68866,2013-04-21,0.0
68867,2013-04-22,1.2
68868,2013-04-23,3.6
68869,2013-04-24,0.0
68870,2013-04-25,
68871,2013-04-26,2.4
68872,2013-04-27,0.0
68873,2013-04-28,0.0
68874,2013-04-29,0.0
68875,2013-04-30,0.0
68876,2013-05-01,0.0
68877,2013-05-02,1.8
68878,2013-05-03,0.0
68879,2013-05-04,
68880,2013-05-05,
68881,2013-05-06,2.0
68882,2013-05-07,0.8
68883,2013-05-08,0.0
68884,2013-05-09,0.0
68885,2013-05-10,0.0
68886,2013-05-11,
68887,2013-05-12,
68888,2013-05-13,0.4
68889,2013-05-14,2.4
68890,2013-05-15,2.2
68891,2013-05-16,8.6
68892,2013-05-17,3.8
68893,2013-05-18,
68894,2013-05-19,
68895,2013-05-20,0.4
68896,2013-05-21,5.2
68897,2013-05-22,0.0
68898,2013-05-23,0.0
68899,2013-05-24,0.0
68900,2013-05-25,
68901,2013-05-26,
68902,2013-05-27,0.0
68903,2013-05-28,0.0
68904,2013-05-29,0.0
68905,2013-05-30,1.2
68906,2013-05-31,9.2
68907,2013-06-01,
68908,2013-06-02,
68909,2013-06-03,57.8
68910,2013-06-04,0.6
68911,2013-06-05,0.0
68912,2013-06-06,0.0
68913,2013-06-07,17.0
68914,2013-06-08,
68915,2013-06-09,
68916,2013-06-10,
68917,2013-06-11,0.4
68918,2013-06-12,0.4
68919,2013-06-13,9.8
68920,2013-06-14,10.2
68921,2013-06-15,
68922,2013-06-16,
68923,2013-06-17,2.0
68924,2013-06-18,1.6
68925,2013-06-19,0.0
68926,2013-06-20,0.0
68927,2013-06-21,0.0
68928,2013-06-22,0.0
68929,2013-06-23,0.0
68930,2013-06-24,0.0
68931,2013-06-25,0.0
68932,2013-06-26,0.0
68933,2013-06-27,0.0
68934,2013-06-28,0.0
68935,2013-06-29,0.0
68936,2013-06-30,0.0
68937,2013-07-01,0.0
68938,2013-07-02,1.6
68939,2013-07-03,0.0
68940,2013-07-04,0.0
68941,2013-07-05,0.4
68942,2013-07-06,
68943,2013-07-07,
68944,2013-07-08,4.4
68945,2013-07-09,0.0
68946,2013-07-10,0.0
68947,2013-07-11,0.0
68948,2013-07-12,0.0
68949,2013-07-13,
68950,2013-07-14,
68951,2013-07-15,18.0
68952,2013-07-16,0.0
68953,2013-07-17,0.0
68954,2013-07-18,0.0
68955,2013-07-19,7.0
68956,2013-07-20,
68957,2013-07-21,
68958,2013-07-22,20.0
68959,2013-07-23,3.2
68960,2013-07-24,0.0
68961,2013-07-25,0.0
68962,2013-07-26,0.6
68963,2013-07-27,
68964,2013-07-28,
68965,2013-07-29,5.0
68966,2013-07-30,2.2
68967,2013-07-31,0.0
68968,2013-08-01,0.0
68969,2013-08-02,0.0
68970,2013-08-03,
68971,2013-08-04,
68972,2013-08-05,17.0
68973,2013-08-06,6.2
68974,2013-08-07,0.8
68975,2013-08-08,15.8
68976,2013-08-09,6.4
68977,2013-08-10,
68978,2013-08-11,
68979,2013-08-12,0.0
68980,2013-08-13,1.6
68981,2013-08-14,0.0
68982,2013-08-15,1.2
68983,2013-08-16,0.0
68984,2013-08-17,
68985,2013-08-18,
68986,2013-08-19,0.6
68987,2013-08-20,0.6
68988,2013-08-21,0.2
68989,2013-08-22,0.0
68990,2013-08-23,3.2
68991,2013-08-24,
68992,2013-08-25,
68993,2013-08-26,0.4
68994,2013-08-27,0.0
68995,2013-08-28,0.0
68996,2013-08-29,0.0
68997,2013-08-30,3.6
68998,2013-08-31,1.0
68999,2013-09-01,0.2
69000,2013-09-02,0.0
69001,2013-09-03,0.0
69002,2013-09-04,0.0
69003,2013-09-05,0.0
69004,2013-09-06,3.2
69005,2013-09-07,
69006,2013-09-08,
69007,2013-09-09,0.2
69008,2013-09-10,0.0
69009,2013-09-11,0.2
69010,2013-09-12,2.4
69011,2013-09-13,2.0
69012,2013-09-14,
69013,2013-09-15,
69014,2013-09-16,3.2
69015,2013-09-17,23.8
69016,2013-09-18,0.0
69017,2013-09-19,10.4
69018,2013-09-20,1.8
69019,2013-09-21,
69020,2013-09-22,
69021,2013-09-23,2.4
69022,2013-09-24,0.0
69023,2013-09-25,
69024,2013-09-26,33.6
69025,2013-09-27,1.4
69026,2013-09-28,
69027,2013-09-29,
69028,2013-09-30,2.4
69029,2013-10-01,2.0
69030,2013-10-02,0.2
69031,2013-10-03,1.4
69032,2013-10-04,0.4
69033,2013-10-05,
69034,2013-10-06,
69035,2013-10-07,3.0
69036,2013-10-08,1.0
69037,2013-10-09,0.0
69038,2013-10-10,0.0
69039,2013-10-11,4.2
69040,2013-10-12,
69041,2013-10-13,
69042,2013-10-14,5.4
69043,2013-10-15,2.6
69044,2013-10-16,0.0
69045,2013-10-17,1.8
69046,2013-10-18,0.8
69047,2013-10-19,0.0
69048,2013-10-20,0.0
69049,2013-10-21,0.0
69050,2013-10-22,0.4
69051,2013-10-23,16.0
69052,2013-10-24,6.4
69053,2013-10-25,0.6
69054,2013-10-26,
69055,2013-10-27,
69056,2013-10-28,1.8
69057,2013-10-29,3.4
69058,2013-10-30,0.0
69059,2013-10-31,0.0
69060,2013-11-01,0.0
69061,2013-11-02,
69062,2013-11-03,
69063,2013-11-04,1.4
69064,2013-11-05,0.0
69065,2013-11-06,0.0
69066,2013-11-07,0.0
69067,2013-11-08,0.0
69068,2013-11-09,
69069,2013-11-10,
69070,2013-11-11,8.0
69071,2013-11-12,1.0
69072,2013-11-13,20.0
69073,2013-11-14,7.8
69074,2013-11-15,0.2
69075,2013-11-16,
69076,2013-11-17,
69077,2013-11-18,0.0
69078,2013-11-19,0.0
69079,2013-11-20,
69080,2013-11-21,0.2
69081,2013-11-22,0.0
69082,2013-11-23,
69083,2013-11-24,
69084,2013-11-25,12.0
69085,2013-11-26,0.0
69086,2013-11-27,0.0
69087,2013-11-28,0.0
69088,2013-11-29,8.4
69089,2013-11-30,0.2
69090,2013-12-01,0.0
69091,2013-12-02,0.0
69092,2013-12-03,0.0
69093,2013-12-04,9.0
69094,2013-12-05,7.6
69095,2013-12-06,
69096,2013-12-07,
69097,2013-12-08,
69098,2013-12-09,3.6
69099,2013-12-10,
69100,2013-12-11,13.4
69101,2013-12-12,2.4
69102,2013-12-13,0.0
69103,2013-12-14,0.0
69104,2013-12-15,0.0
69105,2013-12-16,0.0
69106,2013-12-17,0.0
69107,2013-12-18,0.0
69108,2013-12-19,0.0
69109,2013-12-20,0.0
69110,2013-12-21,0.0
69111,2013-12-22,0.0
69112,2013-12-23,2.6
69113,2013-12-24,2.4
69114,2013-12-25,0.0
69115,2013-12-26,0.0
69116,2013-12-27,0.0
69117,2013-12-28,0.0
69118,2013-12-29,0.0
69119,2013-12-30,0.0
69120,2013-12-31,0.0
69121,2014-01-01,0.0
69122,2014-01-02,4.8
69123,2014-01-03,0.0
69124,2014-01-04,
69125,2014-01-05,
69126,2014-01-06,1.4
69127,2014-01-07,0.0
69128,2014-01-08,0.0
69129,2014-01-09,0.0
69130,2014-01-10,0.0
69131,2014-01-11,0.0
69132,2014-01-12,0.0
69133,2014-01-13,0.0
69134,2014-01-14,0.0
69135,2014-01-15,0.0
69136,2014-01-16,0.0
69137,2014-01-17,1.2
69138,2014-01-18,
69139,2014-01-19,
69140,2014-01-20,0.4
69141,2014-01-21,0.0
69142,2014-01-22,0.0
69143,2014-01-23,0.0
69144,2014-01-24,1.2
69145,2014-01-25,
69146,2014-01-26,
69147,2014-01-27,
69148,2014-01-28,
69149,2014-01-29,4.6
69150,2014-01-30,0.0
69151,2014-01-31,0.0
69152,2014-02-01,0.0
69153,2014-02-02,0.0
69154,2014-02-03,0.0
69155,2014-02-04,0.6
69156,2014-02-05,0.0
69157,2014-02-06,0.0
69158,2014-02-07,0.0
69159,2014-02-08,0.0
69160,2014-02-09,0.0
69161,2014-02-10,0.0
69162,2014-02-11,0.0
69163,2014-02-12,0.0
69164,2014-02-13,0.0
69165,2014-02-14,0.0
69166,2014-02-15,
69167,2014-02-16,
69168,2014-02-17,14.8
69169,2014-02-18,0.0
69170,2014-02-19,0.0
69171,2014-02-20,9.4
69172,2014-02-21,0.0
69173,2014-02-22,
69174,2014-02-23,
69175,2014-02-24,0.6
69176,2014-02-25,0.0
69177,2014-02-26,0.0
69178,2014-02-27,0.2
69179,2014-02-28,0.0
69180,2014-03-01,0.0
69181,2014-03-02,0.0
69182,2014-03-03,0.0
69183,2014-03-04,0.0
69184,2014-03-05,0.0
69185,2014-03-06,0.0
69186,2014-03-07,0.0
69187,2014-03-08,0.0
69188,2014-03-09,0.0
69189,2014-03-10,0.0
69190,2014-03-11,0.0
69191,2014-03-12,2.2
69192,2014-03-13,0.0
69193,2014-03-14,0.0
69194,2014-03-15,
69195,2014-03-16,
69196,2014-03-17,5.8
69197,2014-03-18,0.0
69198,2014-03-19,0.0
69199,2014-03-20,0.0
69200,2014-03-21,0.0
69201,2014-03-22,
69202,2014-03-23,
69203,2014-03-24,4.4
69204,2014-03-25,0.8
69205,2014-03-26,0.0
69206,2014-03-27,4.4
69207,2014-03-28,7.8
69208,2014-03-29,
69209,2014-03-30,
69210,2014-03-31,0.8
69211,2014-04-01,0.0
69212,2014-04-02,0.0
69213,2014-04-03,0.6
69214,2014-04-04,0.0
69215,2014-04-05,0.0
69216,2014-04-06,0.0
69217,2014-04-07,
69218,2014-04-08,
69219,2014-04-09,14.8
69220,2014-04-10,18.6
69221,2014-04-11,12.8
69222,2014-04-12,
69223,2014-04-13,
69224,2014-04-14,1.0
69225,2014-04-15,0.0
69226,2014-04-16,0.0
69227,2014-04-17,0.0
69228,2014-04-18,
69229,2014-04-19,
69230,2014-04-20,
69231,2014-04-21,
69232,2014-04-22,8.4
69233,2014-04-23,6.6
69234,2014-04-24,0.6
69235,2014-04-25,0.0
69236,2014-04-26,0.0
69237,2014-04-27,0.0
69238,2014-04-28,0.0
69239,2014-04-29,0.0
69240,2014-04-30,13.4
69241,2014-05-01,0.0
69242,2014-05-02,0.2
69243,2014-05-03,
69244,2014-05-04,
69245,2014-05-05,10.8
